0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,label
756.70138192,11308.4526927,-5900.02542028,-3187.65752026,-3479.17166916,1730.90896164,-313.8129233,177.495436639,-2045.87643406,-2815.83704277,-2234.75275736,8502.00454561,7543.39657704,-1921.10641918,5598.56498236,-8789.58489899,-4969.71384577,6018.98078196,42.0353232557,1311.22228281,-1785.95634758,-3104.05723729,766.10747752,-1744.01691713,-748.637085583,958.105411461,1867.65107643,good_guy_greg
-6002.11234025,10554.0989838,3283.08283898,-8414.23802096,8868.05931392,-6339.8530906,3096.86991338,1262.87260965,5377.94304765,1473.72387708,-5250.76212436,6206.34405085,-1859.0873523,5086.64414781,-1337.4043327,1124.38289116,-83.3117989777,1716.22566336,-1296.14460792,-1841.92958866,-1936.79443625,-465.982313142,-4753.68429193,4337.28201656,3504.68892662,2140.7567029,1540.85324939,bad_luck_brian
-10153.259282,-4727.37907919,-1014.53885095,3064.15632368,-9093.40344071,-4492.98850625,-7264.22914606,-2316.64937679,-3976.58439656,-2584.41867751,7939.63613428,6686.5909222,15687.0423042,5198.11522305,-757.276270585,11138.7610546,2887.67433954,-4077.50239289,-2304.65498807,90.9615655381,-522.553119952,1744.25054163,-679.731400307,-2702.30089034,898.569066019,564.793463862,206.853088342,religion_pigeon
-3205.77201325,10122.6968585,-8038.21197141,148.238825173,-4916.96464115,16813.7120752,1241.04775716,1144.40229036,13197.5854967,-5039.20281629,3139.44348192,-1435.4197533,1783.76846618,-284.027067463,-4996.05531044,-1810.4748496,4408.0641357,-3430.72701514,2245.29052083,-4147.24864478,1797.95085999,-172.534191801,-3303.7842604,-2073.35366858,1750.88769138,1132.17381404,-524.61381762,business_cat
22955.89563,7194.56839896,-4830.44993804,5767.32830064,3182.77941304,-398.903728056,-3190.46070604,1402.6546942,3035.1845429,6233.41647159,722.805626635,3260.20019062,-996.118693015,5532.03451405,2733.91745749,-4143.07640092,1612.07240868,-5620.45327688,2746.14171735,10480.6917355,4176.77189348,5756.99061605,7553.19199695,1844.42744112,6632.06908019,3214.62325555,5954.84463875,unpopular_opinion_puffin
17146.7184421,-22769.099342,10272.4091567,-10718.8727272,-7436.45602917,786.137329086,10424.9193939,211.239173885,1039.13171162,-6283.7285675,2230.47381841,1415.27028464,-1930.57776568,-2290.00224209,3173.33875401,2892.24644431,-1632.82323597,166.679178827,282.857967797,4067.12577223,5810.85365141,-1854.61762334,-3184.39542584,292.405209352,1193.94032501,4504.01805053,-3622.77597383,sudden_clarity_clarence
-10100.2325198,4110.1235597,23686.634811,10081.0046883,5266.59814909,-6418.81112665,-968.733497992,7493.37669528,6068.41857598,169.518949134,-1250.01583609,16.450264953,-2243.97337862,-433.305655691,-1753.81933412,2029.66313881,1167.99302396,123.871470065,-1538.38673844,-1863.75999981,-2811.17961196,-2907.45758938,-252.702248956,-123.380456108,2128.9238973,-1606.42722873,715.794720617,socially_awkward_penguin
-19590.7810724,-11842.4792153,-8516.22363257,17341.5525609,2060.4350658,-3700.09138694,8115.28125171,-10667.522039,1866.80550633,1508.77505468,-2193.31858553,1816.3415067,-3840.10911763,-2341.29617627,1605.08417085,-315.655131493,34.6246242169,-271.077507285,-949.120868656,-432.656642124,-739.770235425,0.549160680228,18.4284057904,-1314.0088356,842.833137587,322.877855074,-389.71432178,advice_god
18747.673899,-19301.6333634,8341.93968838,-10392.3952676,-5733.6893847,-644.699193677,14632.4630357,-493.832704415,1343.98337983,-4005.42662056,12.8664144188,1871.38246224,3282.98081974,844.863434679,635.852203409,-1588.47894741,95.5812060953,8942.62872159,-2620.0475322,2731.30772031,4533.32301057,-1518.29648752,2346.03480216,-4911.96685237,-4738.11505999,-3279.38472008,2463.50700225,sudden_clarity_clarence
-8925.73979174,-3685.65355001,-1171.82478265,3092.93379258,-9755.58235382,-5519.02353172,-7282.90229583,-1799.80526562,-4463.60366951,-619.661521687,8862.0472918,8504.99700769,18107.4128703,5611.52545562,-693.500427528,11423.2511815,3158.26962063,-2218.26164535,-2850.75785377,2142.03176577,368.361219667,685.192848963,-407.323876327,-2206.63519772,1066.91690219,-189.528940745,570.105500161,religion_pigeon
-6409.71896046,-4199.86272901,-5040.38935031,-7897.02777384,-12093.0237569,-5299.90400634,7134.23763837,5645.45050272,-2564.28913668,-1322.81019503,2459.47464342,5364.83824047,748.964708091,-7673.75799883,-2808.03367995,-1045.39699459,1946.3272431,-1634.37791411,828.128893566,-5332.41085767,703.246969522,-3272.38418903,2225.5907503,6840.11699725,269.032703101,-2651.91761556,5409.0902614,paranoid_parrot
-17734.465652,-10324.6253666,-477.000018008,-1319.20791066,527.073089627,2593.64056947,-1615.00369485,3974.59750533,-2103.63154844,-13.6518948774,1751.88083369,-692.989219256,-1330.31353769,-484.760323563,-5132.04092891,2029.99398412,-581.146993667,4736.15821368,7321.66410085,132.367131745,-2909.99451233,-623.821240064,-1287.90228093,1540.4474851,-1097.18974147,2669.89650027,1970.06310184,minor_mistake_marvin
24385.4914597,-2257.45328639,-3938.6263359,3472.66589451,11190.0542785,9519.72652816,-2697.56114845,5236.06595874,-7550.32012629,-6936.1864096,-851.858950482,12151.1707614,-6508.26050865,-1663.85572637,3745.59064094,4333.36482184,-272.177575771,869.732004571,2047.27391351,2433.85799717,4178.55658888,-10499.2800244,-453.269263409,-1035.39151901,1225.72035359,-173.70386766,-3010.52077845,unpopular_opinion_puffin
-4613.20912972,5932.96079394,-5238.40187892,-1029.13967592,-7140.67716647,-9400.19494502,1111.34947975,3064.74656051,1168.21745678,2152.50297782,-1970.09581622,3484.09409118,-2793.03861917,-1855.81007683,-3353.51561211,5177.1551889,1509.88725141,-143.358312738,-5877.71659747,-6883.3780393,-344.944981039,-6807.33016957,4630.05748033,5697.43615152,-608.419844747,-1118.34674415,5422.3392329,paranoid_parrot
-9458.22984846,-7547.9781106,1543.83951156,-5421.70704005,-1773.32774002,1690.32124536,-1905.42019293,3300.79079563,-3229.02245905,374.020282619,1680.75743335,3370.93132832,-3367.06114348,1512.06711491,-717.8939707,-529.493556653,-2493.41688075,2442.69348073,2301.70408801,-2310.73859037,195.076738231,-113.56993241,-1589.20288869,1333.95493853,2215.48981113,2000.41750342,1323.47341274,minor_mistake_marvin
-11483.3098522,197.155981373,-2674.24472537,-9589.71207998,9402.90192734,-8746.76615482,-6172.7347804,-6197.99508549,2284.23877435,-5952.87582196,10693.7081439,-2953.28919531,-2105.44416789,-2173.08104293,2919.93413709,-2206.99491051,992.348671877,2179.9318792,-317.862912675,2550.20716601,-223.638399006,-2968.93097802,97.5961186781,-1132.86471371,1611.26615841,-612.529256011,2403.3443153,sheltered_college_freshman
-3860.44241526,10680.0641802,-243.262523577,-2176.1077703,-2978.15773907,609.141246965,-3256.70824062,-1007.68378319,-400.504915327,-6920.43019738,-7625.84295147,-5862.7614412,-992.589430248,-7500.17024466,595.473349005,7282.8530945,-3927.46385219,-850.940779809,-569.780665902,1442.3355999,144.050286265,3408.49836205,2998.46494489,-2488.0847536,2985.91255729,1517.22323292,2278.09275122,confession_bear
-18300.9449116,-12586.5653367,2809.19289229,-4519.4907273,-1379.83040636,1695.04902072,-2595.7276779,1041.2475923,-5783.52722838,-6996.48847163,-7940.3821775,-164.502279088,-1790.16120254,6785.51309943,-1038.59550329,-5122.79143716,713.978830799,-6195.58227172,-1676.39863013,-2203.03285718,-219.531401118,1579.00845544,-1550.48060947,-1329.95902799,2317.96438742,-1282.41375857,2310.66496129,first_day_on_the_internet_kid
33153.6830091,-3959.73991327,-1727.49557469,3282.94832225,9350.88553448,13.7298852791,2332.12680054,-4866.88145922,-3806.51590262,-6171.23152975,-1080.59518251,-3749.22368748,9334.21350922,-1015.11966901,-7873.73348433,-3013.45430963,-1038.9334115,3647.59318668,-1673.53270187,1121.57667464,-1747.97344175,-2666.23902567,1137.73369319,234.440592431,453.684308775,575.838858507,-1737.27525089,bad_joke_eel
35221.7239358,-2371.05880846,-3462.07905861,5142.10892888,9255.67594854,-281.441188886,-1577.51208049,-6785.45026374,-1511.4486601,-2572.78050222,-3184.26088405,-6565.56541401,7516.2624533,1234.90185546,-3809.35125788,-1643.6369825,658.178450303,1617.67615238,-659.025212678,296.632947414,-4447.30219508,-2266.88659988,2033.03424075,1748.61637151,-1171.8850969,-1728.38960216,-2305.6971534,bad_joke_eel
-17654.6186818,-9887.22425327,-1453.88437372,2255.50404404,-1465.27161148,2287.91311899,-3388.35080025,830.785954826,-953.975029742,-3707.00382034,-1921.70715465,-4110.68093424,128.880804226,-18.714903404,-3476.35700308,4596.76811221,-1474.94015187,6266.15345055,4149.35605948,1145.74770881,2603.28853199,-979.311399594,4356.0533091,-1457.17132719,-7330.8343295,416.699196359,3138.90903562,minor_mistake_marvin
15183.7613442,-454.92068546,-13307.3977154,7393.1561495,-8171.27560526,-16568.605328,1756.57150553,13842.9608628,3551.71996797,-3755.48621558,1239.30419978,-3376.3175905,-2565.72662067,1183.85535461,651.993426154,-1728.86967933,1544.41011571,-799.731954248,-398.074671708,391.081237081,149.485790654,636.138235499,-3868.49067817,-5938.64073064,-1786.75997244,1379.62126456,-3529.84319593,paranoid_parrot
-2763.69762609,11009.324786,244.016790352,-1260.63152374,-3678.05682513,6554.72878964,3318.68085474,912.983215985,-7324.65752078,1667.37311461,3892.32710399,68.5839192962,-2612.65172787,-6195.88307206,618.331206633,-347.246253194,7689.60347517,62.8939372829,-3863.28901916,1589.59433039,-3021.87976533,1642.05056874,-2225.37146985,-1098.60128019,-989.164619175,2698.04765227,113.73395109,philosoraptor
7658.41699888,20507.765162,2496.95552558,1349.65757761,-7569.3866353,1117.84684418,3325.30827284,-7491.17220898,-8351.95315293,3947.31827787,4536.28918052,-4885.78983982,-4068.25990299,7522.74602642,-735.671919488,-745.741214684,-2496.65074246,-3230.47252913,7408.20981147,-3278.60909287,-1749.06350266,1053.30892426,-1396.60655231,-2699.00109816,2288.0715451,-1000.99248609,-371.351173247,high_expectations_asian_father
-15134.1069382,-6655.9501054,-1392.15936049,-1498.4551231,-979.694382094,-956.49689357,-2758.52259263,2171.16391409,-1383.3723007,1365.27193809,1282.66988701,-942.295833457,2406.4157494,1773.67936421,5261.34057056,-1249.33514903,9007.98325923,9597.74360618,1409.89075969,1923.24079975,-580.836984745,6799.66920754,-5179.0733271,7324.92967895,6566.66724417,2045.32199695,-5108.07827336,overly_attached_girlfriend
14464.0565158,-1149.73473693,-12903.3060898,6739.67499542,-8387.24107946,-15584.5701265,1533.29812613,16278.7564639,1615.77799687,-2841.42746438,941.843982963,-1800.5224956,-5023.71428157,2324.14741081,-1073.76969804,-77.834553769,-3844.0149813,-429.700733818,-1572.76714073,8006.75270683,-851.654143502,-632.883799609,-740.107541904,3999.86293725,1027.0607914,-4505.00383703,-2602.10185396,paranoid_parrot
-1332.7235906,12869.9411394,-813.538475985,-1346.63303933,-2987.65939951,5264.0745753,3407.76252512,-794.636491406,-4578.7964351,2567.17403305,1282.75122469,-1229.08826308,-1272.61165142,-2362.68841519,1207.20956749,-1122.63166588,6808.93340844,953.524086909,-6311.80610134,1845.21918927,-5782.2842939,-964.672680888,3175.28683514,-2674.4903036,-2171.59833202,1725.4688175,152.166819653,philosoraptor
-19293.5536536,-11711.448304,-8070.87458017,17445.3747766,2338.95726603,-3290.37842019,8122.75409223,-8240.26322886,61.2366675596,373.298558407,-894.101781654,2915.14608095,-1394.91528398,-2294.90485544,343.740304471,-372.542809904,-20.121697226,151.749777948,-296.149137188,819.216832123,669.046467792,-651.06545684,-1688.95950867,-1587.40154029,595.976133177,1808.73389383,96.4068737168,advice_god
36394.7642062,-3856.83724437,-2782.36551367,4640.08415707,8750.48333414,-332.405697379,1347.6836603,-5033.34428205,-1580.54597493,-3555.39695766,-1629.28196586,-4845.81733746,8571.97036961,1292.06945755,-4920.71284053,-3985.4488826,-688.41533909,2633.45443109,-1283.57513903,1617.12699907,-3557.50729709,2082.56146304,2352.28067389,3947.98646718,-171.04879823,-3414.82875601,-737.406180443,bad_joke_eel
15207.4460226,1218.03166316,-13351.1576134,6922.7425374,-7856.88804888,-16979.3160029,1970.60369984,14057.5196357,5260.98306865,-1394.69995447,864.960622007,-4237.34829125,-2797.90062054,2399.0988504,-584.37601045,-507.238825644,1082.27858407,-34.1332688255,-1650.04504455,2408.18374999,3318.46404857,2129.47140716,-1540.59537417,-3542.3962086,-2691.46811155,-1933.86881557,-4496.18445106,paranoid_parrot
-303.713524347,14995.9286047,1326.1270045,-4528.60804307,-4498.67539167,-482.34893296,-808.825212216,-2959.17907514,154.36012846,150.34611586,-9288.36108999,-2568.34578362,107.451560644,-6502.73820876,543.877014254,5116.27654079,-1043.51373008,1685.0824992,-4276.93161413,2003.01753636,3909.78375388,-331.115606491,3680.29517781,1928.35147169,2117.31390512,-3689.02422281,1095.81983807,confession_bear
-18310.7003956,-12957.6460402,3143.9700821,-4043.27323539,-1241.24873111,1675.47614619,-2883.711673,1471.60782567,-5249.74379809,-6272.56965826,-5745.97101537,342.545797632,-1735.38836709,6953.23219419,-1698.69278169,-4112.79604841,-785.200819891,-5441.83678281,-2611.78799811,-239.927281823,-302.690908715,1702.66726165,-464.929219249,-73.8881674888,915.147134169,-2042.84640886,3336.93429637,first_day_on_the_internet_kid
-2419.7677416,13154.1051998,-5734.32804169,-2552.60228529,-3747.67854112,1318.85893742,-4967.27651696,-2864.68517074,3571.41078193,2063.56316853,-3916.77670704,3176.02405994,1371.8136345,450.666121665,6338.83139726,1891.43607801,-3732.14204899,1181.94490481,-2222.24746098,-2371.14790001,-3342.13494717,-2156.62076448,-785.995384599,490.383815835,958.122541259,-2634.11077975,1797.59537884,good_guy_greg
5969.03941055,19834.286362,4266.93609569,22.197041848,-8070.21497503,977.408898003,5125.23745569,-6789.1576558,-11307.2835821,3149.00719499,5652.89374787,-681.959683652,-3394.93404145,1913.36556203,-2527.278238,146.423253943,353.097526701,-831.71729324,7093.41438972,-766.284699053,3057.42223982,2479.39436178,-3614.10891773,-1823.68977732,200.620645199,-2262.71320552,-169.407501827,high_expectations_asian_father
17193.6979891,5175.95360748,-7546.70673131,2674.34015601,-4029.32431752,-1966.05598004,-8396.41301047,1054.76432293,4672.52924104,2518.36119707,-2772.21146725,-874.059107925,-1683.53699679,5209.83073515,3564.31268554,-1096.62801571,-7241.4420038,1324.27046755,1778.94317341,7015.74157038,-7083.05022009,5385.36314478,2780.32385186,-1265.14233916,-1228.23103207,-661.665887523,1453.21323379,good_guy_greg
4651.22719443,18154.7438231,-1687.66910255,5322.00136545,-5671.5180631,1904.95473147,1813.33326638,-6499.95249229,-7444.20734901,4901.64985902,2635.303015,-4087.4117538,-3727.91334699,7611.73955623,-1160.4896608,1148.96530029,-1774.06582093,-1004.67649623,5200.0618759,1227.49467375,4693.61622192,-224.845817687,1316.29701993,366.718985599,-1834.39941604,-819.085277947,-3059.38397148,high_expectations_asian_father
-1918.41177657,11322.1450617,-45.3570407097,-1194.34946244,-3043.68208124,5846.04170108,3958.32089334,358.014954567,-5085.44284835,354.552870093,4345.30310637,-2157.61490862,-2554.17047072,-2219.26989229,1540.74813248,782.05040502,4506.82492243,-975.017890583,-4300.40437615,767.832044297,-8587.61493255,659.439262062,1387.3338627,-896.28638655,-573.100190776,2637.7213783,2129.09091956,philosoraptor
-10568.4923849,-8635.0918188,-6.13218913908,-7571.86267189,-340.991366399,-1622.57621441,1408.75550679,1260.60364458,871.228246051,5647.8413013,489.411531477,632.605079131,-1062.85134634,4103.39553351,6459.97236797,-196.499409392,8083.81159891,4368.00352594,3269.76773093,-5426.80446194,-1543.55497205,7295.1475736,167.052254117,7863.9231689,1721.48831595,-3399.50031915,-3564.77704544,overly_attached_girlfriend
2003.04923255,7848.61141828,-7442.71392304,4856.45634742,-7613.93128715,-9285.48032488,2368.34050236,5983.69108275,-292.605760906,-4304.74281165,3921.5693332,-230.316662562,410.399609092,-185.890723884,-261.329096334,453.920648562,-2501.14976997,-2884.9427978,737.918183216,-3317.31394989,-6259.93480422,-2747.05874401,8354.95154205,5795.72941953,-3292.5179717,4.84369797495,5382.89051828,paranoid_parrot
-1075.87112803,11709.7656966,5012.04122623,-1817.18978083,-3730.34604269,-1183.94183169,1908.31605172,-4708.64721388,-6098.60162925,827.16116601,1321.49398812,-395.058863041,-7538.36708298,3885.09799555,-5674.52296319,6115.24701138,-2679.16525805,-778.141225436,-1339.46974733,-1205.33326448,-1152.64081088,-5198.68298984,7815.32398558,-2030.47126698,3586.5414469,-588.076878977,-7349.44141198,high_expectations_asian_father
31135.8791627,-3391.97813351,-1809.81461645,4137.58698903,9556.90760656,1556.26610969,1360.68593913,-3259.0960585,-4768.07879922,-4981.27270897,-795.161342043,-3100.36488242,6464.86852859,722.366858562,-7507.89916469,-1105.46888645,-3573.04450527,3790.52323175,-2966.938683,2984.21474946,925.531977743,-4944.29146408,-3945.43774985,4713.1669398,2775.05533165,1938.96289723,-4032.57791684,bad_joke_eel
-2121.87417764,10636.8443033,133.968825463,-2080.78518775,-4096.04577847,5570.90438235,4154.62699049,886.345791127,-6488.07420729,367.963513626,3355.00637276,-774.642441203,-1309.81235651,-4997.19901697,1450.29914887,-1824.26767555,6599.7304203,-655.952335805,-4729.37021336,146.655065518,-6727.0910148,1250.90269763,1347.84580515,-1913.61071063,-630.228076453,3178.94513907,-160.367517295,philosoraptor
-9693.13167904,-4051.78583889,-670.995270904,3302.72752536,-8820.50624897,-4740.92712448,-7069.70596949,-1941.41543087,-3760.43666435,-2126.28674883,7972.95794765,7726.04423069,15745.516431,5599.69004006,-1692.27411181,11816.6258999,2214.528762,-2567.59536369,-2515.09436918,654.943969349,540.852913543,305.514756428,840.350766737,-1776.30788482,705.7220486,-344.351051661,-154.296327066,religion_pigeon
-1914.7663897,12499.3121928,-62.5019559706,-2611.9743199,-4014.88467743,1082.35064438,-766.766312933,-966.59978805,-888.359499134,-6068.36150153,-7660.26712386,-3829.38858679,1230.38435045,-6391.13266026,1400.0388213,4526.24116842,-2852.031432,3369.85102633,-1609.76589309,5996.65312657,2376.35174693,2319.16976552,-927.594018634,701.800530823,521.462104332,-2700.29543298,1558.45623607,confession_bear
-14882.422386,-6774.06689285,-4216.60287641,4316.39047109,-1830.32903986,3687.061428,575.055101231,695.376931959,1173.19397119,451.212841961,-818.682227042,-1142.09327294,1825.45688999,2562.36822067,1197.52781856,1518.64823042,6547.4824775,6692.7934834,9390.77652608,-1636.36288085,597.36839602,-499.736434593,-4720.78714186,4848.3821914,2569.42156437,-2455.76885303,-2537.54389586,overly_attached_girlfriend
-11267.4461282,1370.96124639,-3366.21964209,-9634.84047823,9415.98406599,-9364.72821898,-7888.23307217,-8226.78173172,4308.91176562,-4595.8693542,10592.8972487,-5212.2689279,-3308.98492685,-1104.76406732,3973.25006492,-2174.3986302,1309.86480697,1489.27765862,-1080.84754231,1275.75145616,713.070018895,-2765.22131981,-559.105338061,-1982.22370902,1172.34322741,-1497.41613057,1992.32490656,sheltered_college_freshman
-17931.5525012,-12060.5572867,2713.9194155,-4276.12641076,-1375.80855016,1673.4953286,-3201.70092107,978.221869948,-4926.26033518,-6196.01089463,-8778.46974771,14.0359750329,-762.406399504,7389.53180281,-1807.16947265,-5207.45423328,841.387249208,-5235.35169705,-2565.22497842,-699.307748731,-562.617912488,-125.704444194,-505.444343404,-2260.36099872,2067.35643186,-1538.90079242,1592.18665678,first_day_on_the_internet_kid
-19465.0824493,-11251.759098,-7535.29430178,15508.71635,1242.34849545,-1701.95738451,7466.8332907,-7163.55816554,1774.06462571,2985.80952285,-756.264392378,3620.79627824,-2673.09604452,-2069.53210364,-752.918613189,-327.828030963,-2154.4124996,-844.826097611,-1369.11851587,1750.27967241,2731.97664974,2762.71795337,-872.484399874,1380.70227321,439.381299429,-1140.37770318,21.8440125949,advice_god
-14852.6995753,-1610.68942198,-5167.0631123,-4249.19184815,10748.9535189,4931.66270667,4624.67487615,7179.86234798,-1651.57561968,10191.7692868,849.946162951,-4577.68782696,4584.85175538,1291.07990556,2586.41318749,1367.85566017,-4549.88141598,-2536.97802368,-1049.25110757,834.525150594,1021.71755837,-330.624185815,-514.215764688,658.983145346,-215.744338103,-174.265488862,-475.383728542,college_liberal
23903.4397821,-1593.63760585,1863.81817704,-366.8474202,2520.49344334,-3877.82732294,1589.59452661,-2376.8586109,-2937.405422,4622.45978129,-49.6804770145,-1347.22761292,3847.12482889,-631.138159882,-8173.99059607,-6263.8560649,2879.85355332,-1687.26176552,-2251.98350981,-1225.18998949,5075.55526133,-1334.68597187,11683.7302702,979.070892219,12255.9169997,9463.26473933,704.675915161,bad_joke_eel
-2104.5682309,12006.7460103,-284.479313978,-1751.84641232,-3481.78287302,6096.56308147,3802.95665393,448.589120073,-6361.35080642,1443.61436008,2092.75128418,460.250995491,-1863.9758982,-4380.92145368,1090.74879457,-1114.65333514,8116.17145394,1069.25049687,-4968.67090508,2917.99861482,-3293.90530613,141.900561402,687.075554243,-712.576969095,-3507.42915195,282.102208165,-805.59793862,philosoraptor
620.108400933,11858.1593345,-5904.08595465,-3488.30339626,-3717.06090653,1455.13267516,-3.11411001512,-325.395476593,-1298.84818682,-2634.28029274,-2290.26510718,8473.72066167,7404.49264173,-1631.59891283,5849.59473629,-8618.93981484,-4908.60670397,5291.5052335,293.105056562,1064.47394587,-1859.58256113,-3626.38748749,940.878847926,-1444.41131485,-928.407130796,400.734218164,1694.52359322,good_guy_greg
-6992.27193728,811.390324843,-258.135033496,-3368.73269265,-1587.07290242,-4095.53147608,-6670.59352959,-4652.09349804,-4069.37288054,-7544.55954877,3046.52332584,-201.931898937,397.338832727,-2249.13200288,1261.9646906,-5115.31690564,-2694.67622324,-9501.59647463,-549.383148304,84.1876099196,2759.83106353,5480.06260126,1442.75743332,6886.13064223,-6856.15229177,7338.18602667,-4852.99008069,sheltered_college_freshman
-8.86556555446,11451.0006416,-9991.71476591,4215.00520946,-7734.6408358,-9932.38094136,2990.21829146,5723.56444174,-2299.44085513,-519.988542595,-1493.68053834,420.544939645,1202.94952131,-3172.11452579,-2135.79121514,-1216.30850734,2671.81882254,-1872.1194609,-1718.13695999,-4976.33078195,5102.80785743,-7068.05540689,949.575429701,5286.04129463,-4733.8721438,-839.034473233,1695.75969178,paranoid_parrot
17765.8910332,4218.33322654,-6931.79254357,2209.14579566,-5143.08763223,-850.872754878,-7181.84084321,2776.99335401,240.61171827,213.299974435,-5088.35950426,28.8680601715,988.063199542,2593.98091324,3249.85865112,-3016.70729538,-4270.19958493,3928.67942448,3242.6121314,7571.46118633,-6978.92962313,1941.33423574,1361.4121688,-6109.44733718,-133.954260354,2390.431345,-1925.64468154,good_guy_greg
20339.3082576,-17756.5391193,9978.0105983,-13280.7721841,-7429.72510113,941.252955328,16511.8688203,-1489.0427604,3462.11083802,-6249.88664777,2284.10198363,1450.63627939,422.922320785,-1455.61223556,7143.4301159,2485.46574164,-776.012815871,-1131.57434536,2233.27129191,-812.974099272,-3235.91006532,242.689023007,-344.838309667,-4392.69056146,-418.730012971,508.939819407,801.104210508,sudden_clarity_clarence
-2450.69691495,12409.4099761,36.6721167625,-1925.23307199,-4450.63223425,1520.70905222,-2428.18452917,-1524.07277621,-1527.0737145,-5565.96133534,-7353.4543989,-5347.47930604,317.115600459,-8186.56600001,2451.82669187,6012.70174739,-1997.58775621,1056.65963277,633.829452451,2967.23837624,3241.0119739,3581.82649026,-2827.15719381,587.538725294,1999.18679365,-887.248698372,1221.73349604,confession_bear
-19636.041651,-12519.321448,-8266.05580299,17617.2847615,1339.50175176,-3115.22594997,8961.57096205,-10129.0559656,1767.89028202,1154.85916106,-1565.30310623,2897.16251131,-2539.05818572,-2347.19726337,1417.59770647,48.5560753506,-995.166642099,-1177.8777657,91.215269831,-17.1132876666,-1673.50829611,187.359267934,-8.11823039277,-1720.25668932,979.645832467,1041.57195562,-676.921619487,advice_god
-4880.19114257,9899.81193017,-894.195513405,-212.42396339,-1324.69622125,5010.49123529,1156.92743864,1999.82672675,-1963.05950375,853.080822816,2285.61655328,-1290.25166083,-4725.19973321,-521.200626364,-89.2751065379,3752.13489519,-1523.5242456,440.02691516,-4597.60204534,4371.51208588,-4753.31852502,-430.872446778,267.562930489,2394.69337421,2265.9010288,-496.624839507,87.3021770297,philosoraptor
-18539.408128,-11962.531586,-49.0200754919,-1300.46196855,401.327998964,3460.64959695,-1813.15810595,4578.74575023,-3511.00359358,-1322.84739393,1695.01506538,91.3792278763,-2536.83391935,-1101.41138976,-5472.85397481,2079.20222566,882.163867229,6034.50396456,7932.73804597,163.062180721,-2019.90568363,-1187.94445226,-1211.76985344,1249.01968931,-331.688399777,3706.75404808,1956.31871736,minor_mistake_marvin
-5152.77402105,6487.72102659,27098.5445521,12168.2463247,1167.45914474,306.834807063,-543.551874956,5513.27329925,2538.9742875,-3589.86082253,2126.02735035,-1848.17084535,981.136115441,-1925.62022646,2011.17482897,-2986.61677927,115.036881289,1432.81288886,380.553767615,-237.235801001,-1587.46297177,-1080.78437044,384.445059411,-521.011995227,-1377.51765441,-771.771048788,-1148.8066335,socially_awkward_penguin
-2703.28036199,10735.4445996,163.903645328,-1541.39774837,-3965.95201901,6573.36329362,3647.62494441,1377.67118397,-7622.29612996,1100.93551129,3384.98626445,179.500076137,-2327.79092966,-5696.52140542,1215.9847328,-1035.90261205,7236.85292785,311.088940021,-4593.90752975,1748.91696661,-3794.37589956,1363.44499009,-2408.95089432,-515.155395563,-1619.97455514,2146.10620757,298.780668408,philosoraptor
-14363.1166182,-5079.26898596,-46.1653279527,-7651.37198641,4984.37516095,-4233.44738855,-1326.49371855,-91.1434332396,128.079269912,1353.49991789,4861.40284023,1803.26780539,-286.933757452,-2871.50164021,-1769.22788299,-1067.75521854,1850.20752979,2804.1919349,-2582.32467736,1448.02289618,4275.32310031,758.076489384,2176.26280295,5460.05653021,915.793302932,-2609.90545796,190.576766051,sheltered_college_freshman
-19202.4204936,-13893.4821964,1607.4113855,-2742.29462588,1476.87953582,1874.04189553,-4281.33751988,399.013697236,-1613.14157584,-3961.2406605,-3413.65920404,-4176.95433057,217.228103399,6776.35740177,2581.11021901,-4426.10724644,4561.39699304,1455.17665796,-2049.23394859,-3097.09214138,-2309.63917655,-4495.80295594,4842.88176016,-2633.73802918,-1950.36160261,-2974.31644285,-2781.38028219,first_day_on_the_internet_kid
-14858.5106322,-1884.12536512,-4874.95468336,-4479.23838551,10790.8736437,4589.07695215,5333.12348106,7223.74220543,-2452.58282227,8668.52305273,1656.74569592,-4140.91716334,5145.2132178,277.037205272,2662.78747523,1185.72362292,-3467.39744147,-1931.79274829,-221.209697445,379.649589323,1140.47363591,217.507517397,-553.643496784,72.4733844558,198.037081429,624.725746894,-888.620483119,college_liberal
-18584.4896775,-13325.9081611,3070.37790551,-4693.72648237,-1838.72626273,2463.72812669,-3765.99203039,1374.85727177,-5375.91239675,-5863.5763024,-7862.87367769,520.027837025,-1364.15779603,5950.42754458,-1536.0722454,-4481.40987959,1718.41709511,-4692.48697373,-2146.07554283,-776.492360044,-106.074828732,252.741581171,-240.389393503,-1788.45037164,960.276705828,-658.399345519,1881.50294636,first_day_on_the_internet_kid
-18446.5432595,-13647.5923986,3144.25813585,-4776.87802034,-2161.17554465,2612.68429596,-2616.44514636,2113.18172487,-5744.26149526,-7250.91054561,-7239.21337659,1588.90850036,-1612.38405194,5895.24422062,-1741.0288691,-4673.0723871,423.714355087,-4032.02135337,-2577.35301763,807.460243814,-1420.85866317,331.780917142,-1823.53313423,-578.723704459,2496.92244975,-706.298113574,1209.69746743,first_day_on_the_internet_kid
