0,1,2,3,4,5,6,7,8,9,10,11,label,12,13,14,15,16,17,18,19,20,21
1285.07522243,13224.4642125,-10175.4336338,5145.03269899,-8475.45758765,-11846.5215285,3889.97777844,3962.17707516,-217.353149853,-2449.64082715,1076.29700344,-2376.50543248,paranoid_parrot,635.738381539,-743.407618067,2.0276935871,1493.29196122,462.835601693,3790.77106149,-1382.22612474,7736.18320231,691.481469958,-4212.61535397
-18267.2166827,-12534.8270761,2346.77723707,-4514.67743823,-1278.41962175,2648.60844638,-3609.28388703,1311.26097309,-5306.97600382,-6421.90923925,-8172.09000236,343.574374064,first_day_on_the_internet_kid,-1283.97957221,6317.94119522,-853.322857914,-5245.64758657,687.918521597,5003.06750315,-2846.67338739,-112.658790481,-281.802298867,-255.218004977
29662.4442235,-3155.34395384,-3922.03829065,4684.25435423,10041.2559875,6261.39084963,-4052.55926787,3496.49460186,-4471.35815959,395.837294503,1158.27867902,8974.47493396,unpopular_opinion_puffin,-4947.32371006,-381.771198497,2681.313958,2505.39361442,3329.05893119,2126.51906242,-337.206268895,1823.60551772,5807.3517953,553.815447652
4313.72445819,-213.519758935,4513.54144008,-1082.15568794,-10204.2585798,-760.403946392,-1646.67417466,-4111.88731333,729.444054521,5810.32579803,-599.928729811,3647.91016912,lazy_college_senior,5977.51608491,-2709.21296864,736.870718151,-5947.87045366,313.128372856,2071.30080881,1660.28590018,2304.73214478,4460.83602041,-5209.32503927
-17458.2366229,-10249.5779881,-518.945791778,2021.7502582,-2662.05833649,1766.74891064,-3229.94230494,620.737744561,-1329.81399109,-4015.78769136,-1267.71638195,-3128.56490165,minor_mistake_marvin,-412.168465281,-492.944529174,-3783.35455346,5387.14840277,-1196.11904378,-5808.637886,3892.04786236,-1489.56834128,2386.03582248,2432.47860156
15962.0545598,1563.75518067,-14754.3183155,8441.67049653,-5441.59702468,-16446.7677948,3859.27145667,16536.5024378,-595.312748301,-1216.83396476,1019.73566606,-5166.63837947,paranoid_parrot,-2671.17959004,1216.50665828,-1220.83094418,-3573.79176639,59.7474957668,-33.3192295427,-100.906134761,232.129702073,1609.50870433,826.776679303
-3863.07195334,12078.5566544,-526.463316207,-2987.83703731,-2395.04403581,956.588823471,-878.693382007,-1391.22399993,-218.257567822,-5343.20750419,-8517.8925769,-6023.10610176,confession_bear,-651.976210629,-6600.50229681,2201.16812277,7409.2155052,-1803.20433647,-167.243828353,1742.10749577,-432.923688586,2118.00387871,2447.41809097
-8466.53802614,-398.578828374,21435.3117876,12078.2627921,374.628755807,-2076.59491639,-4767.40077366,80.3450696612,2369.87856741,-2402.67583641,4069.64295657,-565.130179261,socially_awkward_penguin,3734.5323097,3133.52399683,2022.72091592,-443.562521139,-2441.78655097,849.310495187,-518.256907674,599.971986803,1354.36455038,723.047260149
-3694.19117829,13532.3259625,2820.70576454,-7796.69740149,11792.5912959,-6754.77001972,2511.42614488,442.15787817,3345.29992284,-3728.58469482,-4294.9975814,6009.06750205,bad_luck_brian,-556.800982748,-1042.72106381,-3498.56873056,1743.51510472,3097.64128165,3695.20829495,5776.45024067,4281.04707709,-4224.80665236,2425.35715053
-3393.6856445,12289.4564615,-347.428608449,-1833.50714123,-3201.32075562,-255.902436454,-2988.03013294,-3878.06655806,2411.16612623,-4793.78826988,-9036.14347133,-6274.91271276,confession_bear,-1380.09932488,-3477.27019292,2468.06411039,8179.09838007,-2983.30794432,288.574970711,-1254.87909913,-884.564463072,2228.60792205,3865.88074495
1234.56620028,-13263.2637151,1255.8431407,-1825.24797821,-6161.65853415,-443.436154124,-9290.55640685,1301.83594184,2076.19135853,6790.67137005,3839.60940059,3234.52494641,evil_toddler,-3815.75874031,-5302.41164866,-4918.75084302,-294.694933536,-6858.85531534,-94.4750625651,-1015.78173481,3893.14238102,-2810.7006585,2448.28468774
-14772.4948946,-1648.65525284,-5154.58246236,-4549.32721426,10910.188387,4574.94054301,4904.72055665,7056.28761947,-1688.87999249,9728.0976242,916.341479044,-4645.59191411,college_liberal,4780.67248298,1078.03624717,2593.60031679,856.933131092,-4047.95643282,1866.49457907,-746.280897109,-644.856758841,817.487530923,-590.486450225
19783.2216377,-11608.2259711,2295.78319572,195.568272325,-2960.8775906,1141.00903111,-4307.28953274,-2458.56505279,5066.4933598,11159.3317535,1527.01832257,51.9760711573,unpopular_opinion_puffin,-4033.22108179,3527.10641369,-858.023744444,-232.778840522,-2147.40125931,-4344.81091136,-5557.32398194,5603.73948994,-2359.72955525,3201.7878403
24892.26081,-13648.2203621,2049.24824552,8.6494967271,-5535.69188325,-571.2748775,-4285.93899757,-4919.61226745,8570.26977851,8352.16078186,-6944.36305749,-4395.89953355,sudden_clarity_clarence,-8989.97894836,15076.1656913,5247.66504047,8949.30765198,69.6287959741,-3930.37602644,-7408.6776188,-1568.34045242,2176.72054151,-1521.22916901
25739.822959,-2441.64554643,-4038.62977403,4568.77724474,10501.3579645,9769.22849526,-2738.26251349,4166.50660269,-7203.37414236,-5833.51011502,-100.293281641,9332.01859789,unpopular_opinion_puffin,-6345.73746632,-2292.66559393,6386.30880256,6471.14921061,1968.77868765,3548.20431221,3003.29786647,2568.91452485,4862.23204393,-6285.40503794
-5733.05539824,9028.5203497,237.5524989,-5604.25059934,-984.479652695,-1157.50939599,231.735273058,-2255.19334111,2675.43538489,-651.409391534,-8883.0076005,-2166.30048478,confession_bear,-1300.417066,-2759.28946373,-35.3222688888,5267.66355585,-1264.49485841,-886.647070683,-4420.14097036,-600.710580942,-3429.81147194,-178.853974648
16484.1384146,-20933.9268101,9284.92071956,-12495.3067025,-4247.60684023,1773.00920308,12976.0720253,2471.89809237,909.305901571,-4255.60532522,2161.93886247,1441.84456436,sudden_clarity_clarence,-2029.53391497,-1984.41172288,1746.88378736,1769.64773379,-605.272203549,-846.307317001,-129.322663492,-3204.25542326,367.061667791,-2879.18309381
-17347.7347669,-9393.07290466,-1157.65960897,-361.635058239,1005.66843091,1891.54928796,-2906.37117573,3051.98061765,-1933.72077445,-386.247631914,1381.57412225,-1020.63055092,minor_mistake_marvin,-1762.03650501,-62.9106534399,-5529.4127494,2511.58097813,425.34693251,-5321.07538359,5669.78987842,470.978390331,-2495.82137931,-197.179320913
-18699.1813932,-10559.210939,-8114.0079005,16594.6593248,1470.77830395,-2897.51729199,7040.97610569,-8880.93963942,2155.38090189,1270.15767027,-1756.86651503,2013.97698467,advice_god,-596.235290551,-2099.45289276,791.837127748,43.7829204008,1178.94275044,1023.65998325,663.120824224,-765.748776694,-377.019433172,-359.595480165
346.063431601,13164.1106968,-6088.55453093,-806.642320736,-7005.0666342,2274.09474911,-3381.69044854,-1743.28116236,-576.624450565,-493.935468548,-2000.77620743,5096.87751255,good_guy_greg,4439.79742891,-2295.11614019,8576.84581455,-4499.41418189,-3508.93639008,-450.582652366,2879.66629898,4222.97704144,-1419.93478709,68.2271149664
27345.2763908,-2061.70040559,-5509.42792794,6504.0942157,9414.47076429,7573.5191559,-8906.62994658,2972.5916353,-1428.27128598,-1672.18794445,-882.255194707,6873.45597605,unpopular_opinion_puffin,-9538.57708448,1541.22428374,6237.90392669,8139.57661545,-380.848494153,5229.40357318,1212.85141052,-1321.34557914,2506.43185079,-2008.68315168
-6434.47696203,5120.95642294,25425.6946349,12847.1872199,840.620159825,-1733.40296782,-2722.60395828,4900.21879249,2036.5821313,-1145.78278767,3275.91557876,-1168.59375361,socially_awkward_penguin,1673.47989564,-1240.99721222,2158.81730557,422.082936418,582.031975022,1688.57151861,-334.299738128,532.710707917,1878.52332491,1051.54922084
34781.496976,-5000.44516234,-4832.15335083,8497.14524786,8010.77879998,8738.10997715,-4981.42875348,4831.00220936,-6116.28909716,-3101.91938407,2301.76603318,9664.7219731,unpopular_opinion_puffin,-6828.94211659,3053.14437107,6827.45256403,1741.1684843,-952.573450126,-1425.4783603,-2948.59952289,-1521.31933523,835.10275202,143.510541307
15242.3698633,1880.53132975,-13860.2930477,6334.96534678,-7371.93630439,-16418.7517163,2298.91803992,14511.0345888,1129.18484208,-1442.69250813,70.8239976695,-5631.30559849,paranoid_parrot,-1782.40646937,-1444.68797671,212.328152893,-1485.1050916,3762.29444019,3217.47805235,2575.31896938,3539.8893192,238.052773415,-136.32927153
493.530206323,-13994.0186738,1484.75849036,-2685.27759018,-4680.93082581,-400.265698349,-7549.71231431,2031.33806102,1144.60430442,4660.10297714,4297.40293678,3983.30142575,evil_toddler,-2368.22010579,-4669.23205035,-4594.54364841,-953.722294736,-5833.74938494,-1101.37728853,-1032.64808335,3595.68296347,-5545.33284781,1165.87744471
20103.8553573,-10564.6728119,1826.70262283,-764.719469858,-2294.63071437,1083.54943628,-3917.30866616,-2941.66259542,5976.11574473,11227.6243801,1009.28132189,22.87868112,unpopular_opinion_puffin,-4024.88418375,3256.51707429,6.3582427774,527.005260959,-884.2875408,-3031.94261523,-4746.09243963,6471.33583864,-3378.59693145,3324.14771195
-4882.68622381,3824.78974199,-1390.16607729,-4222.49310365,-2547.26309052,-2848.36260464,-7976.70706095,-5113.45344608,-5156.05749283,-6012.2710496,3763.80570838,894.783871441,sheltered_college_freshman,-550.088595002,-3210.39264068,564.509562553,-4858.51219027,-3429.08121248,9232.49787881,-3211.5273578,-2279.86492787,4617.92202338,5533.96758443
-2800.11931424,11243.2654801,-8468.77421532,442.41447363,-4923.68804896,15836.8319224,-545.24342181,-504.523038924,16572.7869322,-2604.509048,1128.32821513,-2931.52860496,business_cat,-415.032181817,3246.59533541,-4612.11848774,-239.698599677,2043.59298097,2602.13393049,-1031.85611436,2516.42603055,2809.44545152,-1635.95066191
-4642.30732738,8619.06924284,27364.6893303,14131.1879928,2146.18065471,-1291.41414675,-1652.02229743,4873.06068508,2490.826013,-1694.38144147,1814.78505412,-2380.20422656,socially_awkward_penguin,1366.45871912,-918.082242967,2603.81766328,-984.657030855,-297.859036262,462.497560387,-24.7518588282,-275.829705174,1226.73965439,-406.466976631
-18478.0565066,-9134.32105537,-8488.82212244,16513.8201146,2800.03758722,-3537.13979649,10459.7235443,-10101.0717781,2166.17340184,1437.74043104,-1709.56475014,918.125005074,advice_god,-1587.76293303,-988.866288125,2243.66100638,-357.953362221,-580.692563471,886.622107622,-221.606548894,829.166755035,-1035.86033619,2410.66428068
-14216.5956419,-1462.41569401,-4787.9984763,-4452.17271592,10238.531098,3464.38763779,3766.46930156,6192.17116901,-2473.99812493,7915.67682325,173.8925233,-4139.68778263,college_liberal,4253.18968419,-15.6071255434,1466.40667249,455.76091419,-2177.54682445,2649.72283476,-696.344789339,1346.81186491,1392.00386266,-391.066713977
31052.8071499,-3940.63136692,-1744.80564827,2300.36665144,9327.40073159,924.322420803,1651.31627147,-5016.35419973,-2904.33809359,-5783.81113105,-2506.18196038,-3514.88411213,bad_joke_eel,8368.90323002,-2768.71863487,-4379.8268854,-2144.31181013,1862.03952651,-659.84207193,1554.81842754,-655.829426352,-3503.5117409,-1934.78064952
16746.0102638,-18332.9495716,9837.56666269,-12431.8230543,-6265.09142267,-859.326300555,15994.6295439,-757.230440208,3003.9977623,-5453.95590175,4039.44363383,-1698.73296703,sudden_clarity_clarence,78.3668019639,-419.390657322,4340.94028761,2745.32728813,-2850.07618069,1316.98107615,1667.22282567,2614.6508575,-464.595590088,2050.48581989
-6195.99953392,-8193.24666724,-1599.23581263,-8336.45460079,211.381226251,-2702.92975098,2780.86207709,2024.11438594,-178.635001184,5014.87271382,-560.317703359,3051.68414864,overly_attached_girlfriend,1991.23208749,3242.95417826,5892.16961215,-4527.29746125,8081.37483882,-7831.21003826,1728.81879544,4321.55920071,-2550.56213037,4934.93210867
-11922.8683862,-6461.13373644,-1832.0729083,-3010.44566792,-1292.73820649,-1662.99251046,39.7444462097,2123.10192329,587.359889493,3545.03697438,-843.026788881,37.467185247,overly_attached_girlfriend,2357.6201691,4565.58600439,5230.63563343,-1896.95250313,10414.4339741,-11794.8465825,97.5997842878,327.025191394,-2629.22325786,3003.02809507
25487.5135666,-5398.06734653,-3267.47522374,5277.80534631,10984.2601487,6999.28722647,-5218.09960055,4762.99808925,-5299.0302214,-2852.37280223,2943.16192007,7125.97321899,unpopular_opinion_puffin,-8341.67063275,607.797761421,1572.26016895,5151.44205895,-3254.44477206,756.437308089,-4419.7723968,2370.69161834,3829.68649744,-1847.62400836
-4116.48299667,11249.7678168,-2802.24157566,241.042727365,-3022.97552274,1445.57830552,-4715.18210672,-1696.56175134,2654.12494073,-2649.21587509,-6680.66218872,-6676.87225713,confession_bear,-1089.48321418,-1707.52795332,4488.97474063,7017.47097431,-1943.34560296,-497.539633823,-139.433752168,2225.47683706,2219.19128931,1984.38132537
20446.1244238,-18655.6306016,10188.316397,-13111.1235484,-8680.54920746,1650.14678541,15836.3359994,-821.933907575,3388.09363175,-6938.56315374,4166.82210593,841.157088691,sudden_clarity_clarence,-1040.69416211,-652.961884539,6198.84354629,3420.3143622,-5000.54783628,1393.745506,1758.76552057,2893.43946073,-2814.1644187,-206.073481921
-4908.85282747,8055.83868119,28200.5951553,13105.0012549,2351.98353246,-641.447289279,-631.116650204,5457.51022902,2324.39450867,-2107.12710512,1609.26914896,-2475.82740242,socially_awkward_penguin,1105.04345602,-1929.13739755,2225.21074679,-2070.53822246,233.686265429,971.960983339,1470.83024944,1335.09826879,321.256998316,-1076.92350031
7892.76129876,20540.5192515,2990.58802681,2160.80935866,-7594.04819749,593.504386186,2771.34047868,-7459.63425186,-7870.94968403,4117.37295826,6460.52995929,-1823.89856184,high_expectations_asian_father,-5108.07115148,9156.22674305,-1138.3375404,1581.02780091,-4762.1813053,1986.0055839,4790.5233216,-671.932650921,-1826.51754925,400.325560273
530.669589408,11979.3020136,-5541.98060778,-3825.6088912,-4187.27454248,1560.89077343,969.984178255,-507.459727843,-616.928930625,-2002.79283778,-1980.29920158,8641.91258856,good_guy_greg,7162.5081806,-765.170049975,5830.43147699,-8306.65798588,-5438.20456821,-5285.79456882,165.813009191,-1477.71635223,-785.082873159,-2446.47158193
-18193.7916151,-11251.5732352,147.427950318,-1121.45696334,5.1002228799,2903.07636988,-2443.86246964,4424.7858838,-2915.29701689,-1351.21226675,1885.87287293,162.918706176,minor_mistake_marvin,-2250.87474987,-1948.38610078,-5307.97124757,2687.83043303,-1068.76985629,-4357.74980327,6567.38659035,-754.122156098,-1090.9838749,244.853129524
7442.2800499,18485.5698536,3228.90894416,725.927511034,-6862.98843111,340.936308378,5085.88229432,-6477.74515223,-8621.773271,3899.74873016,5666.09990522,-4197.91420498,high_expectations_asian_father,-3731.23573346,7855.08575592,-548.713029111,-1051.79536511,-3778.35695085,4232.68344074,7978.37554794,3836.89217322,-3152.40757697,1040.54099424
22704.66484,-19379.1653392,10453.9548538,-13410.4927179,-5938.53111809,-941.080417999,17129.7660309,-1609.71733211,6024.15644563,-5028.43165439,5502.82596566,-1755.22855343,sudden_clarity_clarence,-331.318198831,582.438043999,4352.37660763,3793.38817321,-3254.82186306,2693.51870303,-560.542708429,-2825.45050812,-4705.52969771,2357.81133728
44.342117132,-14491.4843783,1684.3397494,-2018.59032973,-5250.08671523,-279.411291238,-8877.41420546,2757.98713751,547.374039752,5591.79003713,3793.89411984,4137.4448738,evil_toddler,-3052.95501674,-4963.42142253,-5988.56909464,-970.869396798,-5955.45041701,-1583.7769417,-1967.5902735,2178.91210452,-1901.89311781,1788.11036923
-1813.29555359,16528.5636552,3328.35348467,-6343.67723642,9952.30850061,-7789.05045281,-242.808360919,-1408.25186184,4356.83099158,1027.07066031,-5786.64261577,5770.57864133,bad_luck_brian,-1380.05350462,1059.50396948,-3669.54673515,4037.28252688,2525.91686064,2178.71796425,2944.11053713,3510.17151989,59.4122739602,835.937169303
30619.7891163,-3595.17153024,-2136.7514188,4624.07651109,9055.62796202,2597.88437276,-1261.87855042,-4385.97464175,-4286.46213776,-3266.19934074,-343.510830362,-5044.86204002,bad_joke_eel,4837.96677594,-669.702702802,-4410.26421129,3.5620856926,-1101.62552281,2738.52016395,1124.48760281,-1247.15127981,-1734.61004292,-3073.13905332
-979.468335203,12120.3098055,-365.216770616,-1948.2743835,-3427.22207076,4955.55226457,5576.90586209,262.572541806,-5923.7264464,1137.40209264,2601.69280298,-241.751270599,philosoraptor,-718.336380655,-2550.85652547,1047.21248146,-1587.81510756,5258.94458681,-1856.55923738,-4773.40558564,-2953.41671682,-5342.89336846,783.092359763
-3249.7984696,10836.0312205,-7874.87884989,1620.82297344,-4407.21535796,15171.9780846,-1123.1542989,347.006355291,14169.0311654,-2419.96659187,1291.23424444,-1818.1044952,business_cat,-353.423585378,2336.99365835,-5123.09488116,-298.872775703,1359.66448512,1560.33047379,-1968.45999783,1368.34120162,4159.12256519,-1694.18670188
-10002.8664883,-8234.2818874,8673.62767214,-8265.57407187,-7545.2308294,2210.19695047,971.42934999,4655.99413277,-6141.85512429,331.290469574,3981.49337668,8162.7813025,lazy_college_senior,-1729.87697216,-8135.23157394,-4395.00839957,-2919.94079276,-3663.77261928,314.069922755,2495.12938317,-7073.35823722,845.489403045,-6609.98130314
-3376.26902272,12120.5691632,297.976618684,-3328.97279701,-2752.69869301,515.326024824,-282.753803208,-2506.54068262,-523.843907465,-5274.25289918,-8068.11796287,-5163.35651391,confession_bear,147.177595438,-8083.63478334,2547.60841453,6662.72168078,-1320.11192215,857.469260808,1696.05208003,691.706025271,1224.74738823,3796.83839418
-441.753032393,13523.8170136,-5322.33494474,-3191.64128008,-6278.30257236,-253.224276097,-3424.22455463,-4367.89351797,3309.74348991,2610.15009451,-4230.78327057,4277.34019044,good_guy_greg,2816.87861811,2447.43616373,7085.67845267,-799.097267385,-3326.53591456,-2917.71962951,-4089.72838528,5339.96048782,-3819.50879236,-3334.01718613
-3346.16397216,14049.719984,2852.4588819,-8775.33736282,9944.50333264,-7558.56649163,1938.3622394,-508.422027144,7799.23168673,-213.825558238,-6938.05595367,6158.73146028,bad_luck_brian,17.0547529929,3846.69181555,-3098.50034797,2275.78833055,1493.79200972,-761.476352351,1613.7007469,888.379229336,-3227.83617952,-303.181406092
-4815.31605285,4205.33342117,-1422.95100716,-2992.15768596,-2709.00593736,-2529.65207834,-8406.71343922,-4567.77587307,-4423.65597888,-6073.27137571,3116.50255412,813.500236251,sheltered_college_freshman,-1485.34604412,-2133.60983756,124.677268671,-4005.90984138,-4267.82115764,9097.65841941,-3140.39310941,-2924.32531841,4856.25089587,5354.80490028
-4995.37316118,9557.79274484,-10499.1969994,2353.78971783,-1476.87727265,17137.2412966,4866.80670079,1050.88015744,16133.1122287,-5756.51321731,6257.09025249,-47.4731875957,business_cat,1681.13713861,3362.26548677,-5411.30185065,-1255.95837294,2536.18820464,572.797590906,-279.898901871,2016.23368933,-1086.52362175,-587.351236502
32325.4871444,-6829.09068066,-619.854574461,2064.30860747,7231.04601937,412.599772566,-692.50550587,-4456.83046075,-2399.06024091,-1759.85229719,-2120.13025095,-4564.4301673,bad_joke_eel,4770.42356589,559.605202993,-7511.78115559,-1348.23386899,-2068.42960676,-4961.39781382,-4635.43728523,-82.4520869068,-870.15640471,-3871.42558803
-2665.56312047,10146.3488238,552.492230929,-3106.29155192,-2813.10646462,5258.94497028,5838.53923192,1081.32440313,-5880.75411667,2288.00781118,3423.67665456,925.630285579,philosoraptor,-1531.59986285,-3103.58803293,-488.014098342,-1410.56057262,4838.58521318,-2645.09112201,-6065.43148415,-3672.63457931,-4245.13806219,-674.649158026
-19467.2193863,-10889.1602838,-7932.39705113,16680.0397601,1865.73398093,-1647.02108993,9159.56211775,-9325.82771339,1094.65004631,1004.80071905,-1710.86733569,3289.34352537,advice_god,-2943.27731188,-2218.68483432,2669.13935422,507.982264484,966.816593679,926.005877766,-38.7688565522,-866.01312423,-1121.57531447,450.025129157
-8664.66109459,-202.413288722,-2566.96227615,-89.012915345,-3418.41289022,1452.03645844,-1968.75445912,-829.794645437,-599.013713303,-957.407654023,1664.31827214,-114.737287035,evil_toddler,152.682278606,-407.128815402,1363.54276829,-43.5783749714,-3249.03434027,-658.092622358,1532.86159298,1034.5846784,-801.326360102,-1861.42119176
21198.1638208,-17771.6208428,9738.51812387,-14044.7948484,-4887.83767939,1553.72230785,17032.6452454,10.4633110708,3419.02884934,-5495.61869296,3774.79345014,-909.093849403,sudden_clarity_clarence,-1790.7632539,-108.926265263,5666.00285731,3301.18803728,-4076.3602918,2618.22099376,1473.60149113,3174.68995122,-5515.39039954,-163.040355985
-3070.38521524,10138.9710633,-7835.23899942,493.22205685,-5725.02695589,17178.0061568,238.736726283,1296.51589464,13715.4382188,-4897.58481142,2732.22727358,-2011.43188115,business_cat,709.442826493,332.173866263,-4743.53461546,-368.459036062,3507.12092874,3451.87546637,1177.99992286,4535.86071651,1448.21253796,-2399.10009926
-3366.23804728,10343.0768972,-6932.02760022,1030.98151005,-4344.03151481,15908.1512371,220.540777429,1373.60805103,12111.1319347,-2133.56757874,2283.85525359,242.752015216,business_cat,1324.34730307,-23.3783869029,-5533.7346595,-1839.09469439,2244.07575602,1285.71081543,-1944.77163426,-50.4054941882,4434.27007818,-1249.81314624
-14702.3012588,-1456.9639099,-4941.16418851,-4275.22454567,10918.298994,4697.74166937,5195.29719747,7282.11932698,-2373.25383589,9259.09429874,966.896907343,-4634.86312377,college_liberal,4878.19429121,844.993063673,2947.84698641,821.436944946,-4034.50913303,2458.73096994,-546.43003295,-57.0596013131,1649.67726157,198.889927721
-8611.15447886,-1633.95420748,-2223.20477525,-343.261159178,-4609.63010446,567.397022171,-5430.05204897,-494.999328766,-10.6250718439,-882.784497128,2622.69817379,1918.33296263,evil_toddler,510.673528203,-1742.36270428,-1588.13823496,-575.768721584,-4485.8604877,197.030710629,2054.95661555,1405.1962175,-1104.20538189,-1319.28949928
-635.886102187,-15441.1213602,1871.61344421,-2422.19393096,-4710.92202928,-451.64376005,-8713.24148476,3003.61284237,552.482573031,4518.98704864,4036.96286583,3624.3488725,evil_toddler,-3608.68944246,-5059.18191134,-5727.3499685,-944.104914855,-7120.31009163,-1707.37532678,-1849.36217225,2155.89565242,-2996.79996299,1412.98548571
27887.6451343,-5772.46248062,-3471.10160207,2201.74334824,7021.29330796,7602.49284662,-1124.26243268,4684.41587412,-5822.77229852,-4246.36269337,2056.48749639,6605.36756938,unpopular_opinion_puffin,-1896.82178151,-6098.02027329,4501.08404482,-1404.11226415,2496.39266836,149.473221472,3817.18998763,5115.74568004,6117.60151611,3969.84045248
19331.1681065,-11464.8989886,1962.21780976,-439.278042224,-3106.02949278,765.732973644,-4581.54457687,-2437.32035159,5301.82582628,11206.1853662,987.154014429,89.8749610849,unpopular_opinion_puffin,-5015.53024116,3586.40316696,-713.691904659,819.462895317,-2673.01785108,-3418.0648342,-5558.60615157,6452.06592645,-2468.57019455,4027.1073503
-8888.36836393,-556.093066383,-2510.24674429,-281.016488302,-3980.90878638,1777.12576384,-2350.14767079,-707.771135484,-1439.65857082,-1361.87775337,1481.0438579,-205.351021291,evil_toddler,-102.45946868,-2029.42854058,1693.70336534,194.788540029,-1303.25475998,-754.695042049,2255.41605059,1572.76462808,-125.226717022,-2027.09938015
35514.9991626,-2641.40198042,-2016.66482451,876.516480512,8675.75496685,1509.44043483,2563.34447194,-5166.19487183,-2710.96136547,-4520.12824839,-4054.83001223,-4386.65278897,bad_joke_eel,7618.8800116,-3653.23974765,-2466.47141814,-2077.38081402,2229.43069406,638.878724165,1269.74248688,1480.31176345,-4459.19138449,-1258.45188421
-18960.8142451,-13069.3523216,1782.64577262,-2496.11955922,1513.24216535,1673.46371215,-3092.5969593,342.78653198,-2303.45751206,-2333.42717789,-4588.75090826,-5195.11563683,first_day_on_the_internet_kid,420.913439363,5866.03266138,2129.2572357,-4359.7659041,4887.04852054,-868.722139588,-1576.94332963,4238.13597113,991.520810958,-3211.95097363
22361.8804393,-13445.3709591,3202.71808199,-1365.6009538,-6399.25344511,668.334457892,-2490.88142052,-4692.67492392,6899.72664388,4203.43686263,-8549.31321061,-7615.12107898,sudden_clarity_clarence,-7898.44610856,13604.0982796,7141.82217809,10748.2452364,-811.332442569,-3410.19969426,-8026.24378044,765.747566123,411.198326755,-3928.84325555
3241.93495318,1159.80869216,254.077255597,507.798551696,-4068.99392597,-1254.26245834,-2842.18996924,-3116.60504951,-398.591657617,-905.300427214,58.4848462886,-2099.9555513,overly_attached_girlfriend,-1807.211839,8343.11168994,749.526074972,2850.63449978,6285.66817889,4059.89870499,10223.8526219,-3290.50286641,-8084.63155848,9601.35536909
-3972.26547223,9987.27578248,-1555.30520003,-1519.74183106,-2625.62813586,2124.11307381,-657.629651413,-285.064394775,-1157.86456336,-5114.39681005,-5484.74247238,-3129.07365235,confession_bear,1175.41785596,-6111.79711157,3568.68458349,4733.98947456,1131.95193481,-1353.77424431,1772.33563412,2142.64017196,3335.93261292,1027.70269205
32476.6832009,-5301.81557432,-3237.69186612,4923.50887631,9883.30347993,1453.00277025,-826.06450243,-3871.84434156,-5245.50645644,-6445.9090392,-2465.53947871,-5600.85833995,bad_joke_eel,6948.12772291,-2540.51291677,-4544.00616515,-2109.41719276,-455.603946558,-1062.18048151,1030.69286895,2059.78058319,-3969.3798846,-1809.72055342
-17897.2617516,-11041.3272294,-152.93606712,-1198.77577885,539.960232534,2430.27705669,-1867.55586034,3814.30105635,-2250.33760562,-441.841264011,1932.44531157,28.9539679379,minor_mistake_marvin,-2359.75613221,-282.073170262,-6193.22843965,2320.19188924,-53.7383470009,-5191.41871128,5818.92286382,173.839525299,-3664.95884372,-801.455024562
16218.8701524,2521.70783711,-13585.3413723,8299.09187358,-6547.9228087,-16104.7371619,1758.39027872,14350.1770006,3392.49551923,-1793.48862422,1080.88802974,-4046.71413585,paranoid_parrot,-3886.74571544,4625.47554178,-387.23210811,-368.992924409,-1443.03922062,476.908233267,-1386.09271554,-4689.56373741,-1997.241766,463.938850904
-14636.8380989,-1735.4086639,-5098.92056732,-4406.57501871,11062.0886281,4371.84494675,4639.99722737,6655.34145909,-2573.44660236,7807.54796592,593.971851841,-4704.74747588,college_liberal,5350.28676979,-582.501981198,3085.8159263,207.79245846,-1906.0668056,2956.08576382,665.482060531,766.921476103,1088.90075727,-125.285094292
-18224.9849477,-9305.83645696,-8858.07567489,17803.2224941,1994.71308028,-3201.27744599,6691.82248501,-9152.73275027,2697.23730095,2708.84539864,-1804.44321775,926.368668124,advice_god,-1743.20905351,-212.922121019,-120.457847093,161.411836003,-635.913454574,64.912654238,-1835.34311368,-845.299479163,2186.25127401,1127.41954163
-2986.03715976,15596.8553338,3838.64637839,-7655.44886453,9467.69906914,-8848.92743768,1551.53869635,-1330.52344048,6932.69394163,3648.24495918,-5100.96013359,5373.15827212,bad_luck_brian,-1323.87788038,2460.1632675,-3910.23333599,2731.38158857,198.585249442,1857.75623759,1138.22970976,4448.86409071,2035.54115211,4130.0783344
756.696458309,11308.5120014,-5900.54811685,-3186.73572101,-3479.57675323,1730.95009264,-315.052529511,180.545310466,-2050.83470807,-2821.73820409,-2211.85038819,8536.4233066,good_guy_greg,7538.71624882,-1920.88210278,5484.90719039,-8853.6109811,-4888.20821077,-5926.89180003,52.7203537399,-1478.58899072,-950.257908117,-2764.15467181
-6002.10919804,10554.112933,3282.80689511,-8414.11934062,8865.08071491,-6336.81158816,3090.23147709,1253.50391787,5379.41180191,1460.34100885,-5214.09775436,6192.21298617,bad_luck_brian,-1877.89176987,5057.13803786,-1347.65017329,1209.92316089,-286.442013435,-1907.10781444,-1350.36373428,1977.97259208,-2151.30869895,-2282.22590246
