0,1,2,3,4,5,6,label
-18222.4873407,-12329.6911717,2614.37312395,-4242.37986701,-962.07418409,1813.32979009,-3194.12437868,first_day_on_the_internet_kid
1438.05902014,16895.3480874,-7640.13626445,-1038.94235186,-6409.5878455,798.803069571,-3947.25259775,good_guy_greg
-2930.52126309,8343.74492667,-5937.80515358,-361.785485124,-5028.72992845,15309.9563972,4463.01506043,business_cat
-17880.583264,-11607.3251728,2295.11973074,-3733.18404752,-331.14944125,1629.83285007,-3163.39624342,first_day_on_the_internet_kid
-4510.79026554,7853.06006962,2019.13105342,-2745.63365392,-4930.7476802,-497.522087232,-1080.11908189,confession_bear
-2463.5463547,14455.103297,4599.48992198,-9501.52357848,9844.44607855,-9236.95417446,5439.62730745,bad_luck_brian
27565.2165484,-4594.57996365,-5538.15518812,6608.99347755,10302.5403405,8701.93187835,-8107.63684707,unpopular_opinion_puffin
-18094.3457953,-12482.9034032,2726.1012453,-4313.08386238,-846.398226096,1258.39527575,-2809.45960626,first_day_on_the_internet_kid
21211.8935837,-18441.4970036,10086.6083212,-13508.4461492,-7175.81710704,-478.521799172,15639.5429005,sudden_clarity_clarence
6219.5298681,20970.7283216,3049.84400406,1506.32345919,-6263.20743043,-1516.71907334,3632.27223387,high_expectations_asian_father
-3647.66076127,11228.4128812,-2525.11511969,-12.9809970565,-3158.58029397,1164.70465823,-3776.05160692,confession_bear
-10976.368416,1747.13284886,-3264.84496949,-8980.56689439,9311.42847577,-8709.74854864,-7080.38141007,sheltered_college_freshman
-5995.52324143,8851.07033523,873.836421021,-3714.96793023,-2627.76669509,293.326192383,-5275.37131346,confession_bear
10742.8656804,-16773.7449289,4944.33247816,-3387.38930316,-6556.50674369,-581.111175251,-8459.7898993,lazy_college_senior
1230.96637619,15925.4159619,3547.81098102,-1184.40938078,-3941.54174925,2319.12882565,-963.462116406,high_expectations_asian_father
30505.8499218,-2962.54328922,-5149.71282824,4913.37761232,9362.12914183,6559.37935981,-3899.80714815,unpopular_opinion_puffin
16145.8594861,456.29831646,-14619.1813343,6511.77800585,-5966.57604769,-16574.626736,3772.55208641,paranoid_parrot
10672.3842323,18079.1438035,7084.55055846,-2007.1732697,-4477.26944144,-3101.88460319,-614.107871649,bad_luck_brian
-18739.4113333,-9112.88062965,-9383.98564088,18975.2277826,2511.54020672,-3170.06056241,10847.0429751,advice_god
-3365.51089291,13182.9318231,3160.07242647,-8697.55910867,12661.9645335,-6706.40162593,3977.34291519,bad_luck_brian
-18255.3720066,-11238.1428613,-597.750312532,-1478.80073052,57.2157206467,3089.05996877,-2214.65759275,minor_mistake_marvin
-12260.5026167,-36.8128850826,-2519.93911833,-8964.81624374,8701.66640227,-7004.41744031,-7159.4200811,sheltered_college_freshman
-18783.1456511,-12617.0763843,455.272625448,-1589.04520498,-450.490883598,3704.0468453,-2395.76804204,minor_mistake_marvin
-2190.88225262,15275.9823381,4493.64496954,-9241.19768582,9096.76905097,-8159.30510982,3339.70775853,bad_luck_brian
15821.3870019,-12816.1615984,5593.02051971,-5948.05084731,-8069.79320401,-3509.80378749,-7299.85698405,lazy_college_senior
-4171.38938888,8193.02007393,27740.5090528,13247.4851381,1668.72635213,-699.805118965,-1585.33901498,socially_awkward_penguin
210.005173303,12506.1395443,-6012.61372731,-993.696767452,-4385.63647035,2018.18640711,-2864.65468558,good_guy_greg
7830.59468205,20721.8932162,2733.00455601,1342.16155711,-7134.19445661,946.554824057,3904.29197111,high_expectations_asian_father
-9151.58542756,-2315.45654324,-3009.94371415,2788.80575115,-8530.2774769,-4100.12452811,-7890.08273265,religion_pigeon
-10444.9862689,-4122.64168277,-4242.37623206,-4020.35035836,653.46560886,-3449.34134372,-1612.08327178,overly_attached_girlfriend
-14197.1606327,-3573.83801192,-2111.16835008,1735.51650103,-1113.31460319,1678.61437507,-966.469914089,overly_attached_girlfriend
-18446.0482669,-13127.7681501,2893.70660047,-4468.45442641,-1649.69629188,2042.07148444,-3047.50493058,first_day_on_the_internet_kid
32244.7922631,-4671.28381154,-1454.98019776,3589.04222177,6329.86146219,164.074758007,-1705.34601179,bad_joke_eel
-3993.777495,7879.82851133,-7382.14589043,356.522676879,-6090.38986505,16354.6170077,-89.4086735695,business_cat
